accuracy,f1_macro,f1_cancer,recall_cancer,precision_cancer,fold,mode,k,purity_threshold,min_labeled_per_cluster,pseudo_weight,n_pseudo,pseudo_cancer,pseudo_normal,mapped_clusters
0.9,0.9,0.9,0.9,0.9,4,both,30,0.95,3,0.1,459,307,152,8
0.9,0.9,0.9,0.9,0.9,4,both,30,0.95,3,0.2,459,307,152,8
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,30,0.95,5,0.01,89,0,89,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,30,0.95,5,0.02,89,0,89,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,30,0.95,5,0.05,89,0,89,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,30,0.95,5,0.1,89,0,89,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,30,0.95,5,0.2,89,0,89,2
0.9,0.9,0.9,0.9,0.9,4,both,30,1.0,2,0.01,664,455,209,14
0.9,0.9,0.9,0.9,0.9,4,both,30,1.0,2,0.02,664,455,209,14
0.9,0.9,0.9,0.9,0.9,4,both,30,1.0,2,0.05,664,455,209,14
0.9,0.9,0.9,0.9,0.9,4,both,30,1.0,2,0.1,664,455,209,14
0.9,0.9,0.9,0.9,0.9,4,both,30,1.0,2,0.2,664,455,209,14
0.9,0.9,0.9,0.9,0.9,4,both,30,1.0,3,0.01,459,307,152,8
0.9,0.9,0.9,0.9,0.9,4,both,30,1.0,3,0.02,459,307,152,8
0.9,0.9,0.9,0.9,0.9,4,both,30,1.0,3,0.05,459,307,152,8
0.9,0.9,0.9,0.9,0.9,4,both,30,1.0,3,0.1,459,307,152,8
0.9,0.9,0.9,0.9,0.9,4,both,30,1.0,3,0.2,459,307,152,8
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,30,1.0,5,0.01,89,0,89,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,30,1.0,5,0.02,89,0,89,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,30,1.0,5,0.05,89,0,89,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,30,1.0,5,0.1,89,0,89,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,30,1.0,5,0.2,89,0,89,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.9,2,0.01,417,417,0,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.9,2,0.02,417,417,0,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.9,2,0.05,417,417,0,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.9,2,0.1,417,417,0,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.9,2,0.2,417,417,0,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.9,3,0.01,182,182,0,4
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.9,3,0.02,182,182,0,4
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.9,3,0.05,182,182,0,4
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.9,3,0.1,182,182,0,4
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.9,3,0.2,182,182,0,4
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.95,2,0.01,417,417,0,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.95,2,0.02,417,417,0,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.95,2,0.05,417,417,0,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.95,2,0.1,417,417,0,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.95,2,0.2,417,417,0,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.95,3,0.01,182,182,0,4
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.95,3,0.02,182,182,0,4
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.95,3,0.05,182,182,0,4
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.95,3,0.1,182,182,0,4
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,0.95,3,0.2,182,182,0,4
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,1.0,2,0.01,417,417,0,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,1.0,2,0.02,417,417,0,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,1.0,2,0.05,417,417,0,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,1.0,2,0.1,417,417,0,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,1.0,2,0.2,417,417,0,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,1.0,3,0.01,182,182,0,4
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,1.0,3,0.02,182,182,0,4
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,1.0,3,0.05,182,182,0,4
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,1.0,3,0.1,182,182,0,4
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,cancer_only,40,1.0,3,0.2,182,182,0,4
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.9,2,0.01,648,417,231,16
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.9,2,0.02,648,417,231,16
0.9,0.9,0.9,0.9,0.9,4,both,40,0.9,2,0.05,648,417,231,16
0.9,0.9,0.9,0.9,0.9,4,both,40,0.9,2,0.1,648,417,231,16
0.9,0.9,0.9,0.9,0.9,4,both,40,0.9,2,0.2,648,417,231,16
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.9,3,0.01,379,182,197,9
0.9,0.9,0.9,0.9,0.9,4,both,40,0.9,3,0.02,379,182,197,9
0.9,0.9,0.9,0.9,0.9,4,both,40,0.9,3,0.05,379,182,197,9
0.9,0.9,0.9,0.9,0.9,4,both,40,0.9,3,0.1,379,182,197,9
0.9,0.9,0.9,0.9,0.9,4,both,40,0.9,3,0.2,379,182,197,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.9,5,0.01,90,0,90,3
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.9,5,0.02,90,0,90,3
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.9,5,0.05,90,0,90,3
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.9,5,0.1,90,0,90,3
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.9,5,0.2,90,0,90,3
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.95,2,0.01,648,417,231,16
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.95,2,0.02,648,417,231,16
0.9,0.9,0.9,0.9,0.9,4,both,40,0.95,2,0.05,648,417,231,16
0.9,0.9,0.9,0.9,0.9,4,both,40,0.95,2,0.1,648,417,231,16
0.9,0.9,0.9,0.9,0.9,4,both,40,0.95,2,0.2,648,417,231,16
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.95,3,0.01,379,182,197,9
0.9,0.9,0.9,0.9,0.9,4,both,40,0.95,3,0.02,379,182,197,9
0.9,0.9,0.9,0.9,0.9,4,both,40,0.95,3,0.05,379,182,197,9
0.9,0.9,0.9,0.9,0.9,4,both,40,0.95,3,0.1,379,182,197,9
0.9,0.9,0.9,0.9,0.9,4,both,40,0.95,3,0.2,379,182,197,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.95,5,0.01,90,0,90,3
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.95,5,0.02,90,0,90,3
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.95,5,0.05,90,0,90,3
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.95,5,0.1,90,0,90,3
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,0.95,5,0.2,90,0,90,3
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,1.0,2,0.01,648,417,231,16
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,1.0,2,0.02,648,417,231,16
0.9,0.9,0.9,0.9,0.9,4,both,40,1.0,2,0.05,648,417,231,16
0.9,0.9,0.9,0.9,0.9,4,both,40,1.0,2,0.1,648,417,231,16
0.9,0.9,0.9,0.9,0.9,4,both,40,1.0,2,0.2,648,417,231,16
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,1.0,3,0.01,379,182,197,9
0.9,0.9,0.9,0.9,0.9,4,both,40,1.0,3,0.02,379,182,197,9
0.9,0.9,0.9,0.9,0.9,4,both,40,1.0,3,0.05,379,182,197,9
0.9,0.9,0.9,0.9,0.9,4,both,40,1.0,3,0.1,379,182,197,9
0.9,0.9,0.9,0.9,0.9,4,both,40,1.0,3,0.2,379,182,197,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,1.0,5,0.01,90,0,90,3
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,1.0,5,0.02,90,0,90,3
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,1.0,5,0.05,90,0,90,3
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,1.0,5,0.1,90,0,90,3
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,4,both,40,1.0,5,0.2,90,0,90,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.9,2,0.01,699,699,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.9,2,0.02,699,699,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.9,2,0.05,699,699,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.9,2,0.1,699,699,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.9,2,0.2,699,699,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.9,3,0.01,699,699,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.9,3,0.02,699,699,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.9,3,0.05,699,699,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.9,3,0.1,699,699,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.9,3,0.2,699,699,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.9,5,0.01,536,536,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.9,5,0.02,536,536,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.9,5,0.05,536,536,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.9,5,0.1,536,536,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.9,5,0.2,536,536,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.95,2,0.01,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.95,2,0.02,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.95,2,0.05,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.95,2,0.1,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.95,2,0.2,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.95,3,0.01,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.95,3,0.02,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.95,3,0.05,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.95,3,0.1,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.95,3,0.2,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.95,5,0.01,336,336,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.95,5,0.02,336,336,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.95,5,0.05,336,336,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.95,5,0.1,336,336,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,0.95,5,0.2,336,336,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,1.0,2,0.01,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,1.0,2,0.02,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,1.0,2,0.05,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,1.0,2,0.1,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,1.0,2,0.2,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,1.0,3,0.01,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,1.0,3,0.02,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,1.0,3,0.05,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,1.0,3,0.1,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,1.0,3,0.2,499,499,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,1.0,5,0.01,336,336,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,1.0,5,0.02,336,336,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,1.0,5,0.05,336,336,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,1.0,5,0.1,336,336,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,10,1.0,5,0.2,336,336,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.9,2,0.01,891,699,192,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.9,2,0.02,891,699,192,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.9,2,0.05,891,699,192,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.9,2,0.1,891,699,192,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.9,2,0.2,891,699,192,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.9,3,0.01,891,699,192,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.9,3,0.02,891,699,192,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.9,3,0.05,891,699,192,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.9,3,0.1,891,699,192,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.9,3,0.2,891,699,192,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.9,5,0.01,728,536,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.9,5,0.02,728,536,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.9,5,0.05,728,536,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.9,5,0.1,728,536,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.9,5,0.2,728,536,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.95,2,0.01,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.95,2,0.02,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.95,2,0.05,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.95,2,0.1,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.95,2,0.2,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.95,3,0.01,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.95,3,0.02,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.95,3,0.05,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.95,3,0.1,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.95,3,0.2,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.95,5,0.01,528,336,192,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.95,5,0.02,528,336,192,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.95,5,0.05,528,336,192,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.95,5,0.1,528,336,192,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,0.95,5,0.2,528,336,192,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,1.0,2,0.01,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,1.0,2,0.02,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,1.0,2,0.05,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,1.0,2,0.1,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,1.0,2,0.2,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,1.0,3,0.01,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,1.0,3,0.02,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,1.0,3,0.05,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,1.0,3,0.1,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,1.0,3,0.2,691,499,192,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,1.0,5,0.01,528,336,192,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,1.0,5,0.02,528,336,192,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,1.0,5,0.05,528,336,192,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,1.0,5,0.1,528,336,192,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,10,1.0,5,0.2,528,336,192,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.9,2,0.01,646,646,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.9,2,0.02,646,646,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.9,2,0.05,646,646,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.9,2,0.1,646,646,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.9,2,0.2,646,646,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.9,3,0.01,415,415,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.9,3,0.02,415,415,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.9,3,0.05,415,415,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.9,3,0.1,415,415,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.9,3,0.2,415,415,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.9,5,0.01,310,310,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.9,5,0.02,310,310,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.9,5,0.05,310,310,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.9,5,0.1,310,310,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.9,5,0.2,310,310,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.95,2,0.01,502,502,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.95,2,0.02,502,502,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.95,2,0.05,502,502,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.95,2,0.1,502,502,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.95,2,0.2,502,502,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.95,3,0.01,271,271,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.95,3,0.02,271,271,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.95,3,0.05,271,271,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.95,3,0.1,271,271,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.95,3,0.2,271,271,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.95,5,0.01,166,166,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.95,5,0.02,166,166,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.95,5,0.05,166,166,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.95,5,0.1,166,166,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,0.95,5,0.2,166,166,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,1.0,2,0.01,502,502,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,1.0,2,0.02,502,502,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,1.0,2,0.05,502,502,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,1.0,2,0.1,502,502,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,1.0,2,0.2,502,502,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,1.0,3,0.01,271,271,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,1.0,3,0.02,271,271,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,1.0,3,0.05,271,271,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,1.0,3,0.1,271,271,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,1.0,3,0.2,271,271,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,1.0,5,0.01,166,166,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,1.0,5,0.02,166,166,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,1.0,5,0.05,166,166,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,1.0,5,0.1,166,166,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,cancer_only,15,1.0,5,0.2,166,166,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.9,2,0.01,836,646,190,9
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.9,2,0.02,836,646,190,9
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.9,2,0.05,836,646,190,9
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.9,2,0.1,836,646,190,9
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.9,2,0.2,836,646,190,9
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.9,3,0.01,605,415,190,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.9,3,0.02,605,415,190,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.9,3,0.05,605,415,190,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.9,3,0.1,605,415,190,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.9,3,0.2,605,415,190,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.9,5,0.01,500,310,190,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.9,5,0.02,500,310,190,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.9,5,0.05,500,310,190,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.9,5,0.1,500,310,190,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.9,5,0.2,500,310,190,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.95,2,0.01,692,502,190,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.95,2,0.02,692,502,190,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.95,2,0.05,692,502,190,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.95,2,0.1,692,502,190,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,5,both,15,0.95,2,0.2,692,502,190,8
